锦祺花芬鲜花（梅华店）,福田区梅华路123号东方星大厦2栋7号商铺,18566752163,https://p1.meituan.net/440.0/deal/e5872627f9e0845fe9a8303567763078109830.jpg
澜馨花语（上梅林店）,福田区上梅林新兴村19号,18926541142,https://p0.meituan.net/440.0/deal/0535bbba74b2c142718ccd3bbae098fe212216.jpg
今喜花屿（梅林一村店）,福田区梅林一村5区商业城210号,13164768943,https://p1.meituan.net/440.0/deal/98abe4ee365c44fee80553662df179f8292931.jpg
澜馨花语（梅林一村店）,福田区梅林一村5区商业城210号,18218177251,https://p0.meituan.net/440.0/deal/1338d48490b9ef74478aa9730dd59084139971.jpg
澜馨花语（文体公园店）,福田区梅林路教堂对面上梅林文体公园大门旁,0755-22900658,https://p1.meituan.net/440.0/deal/142168f1436738092146cabe8614ec68220174.jpg
丽石鲜花（鹏兴裕店）,福田区梅华路327-27,400-690-7520/18676377558,https://p0.meituan.net/440.0/deal/cd4809e8b19794612f2fd1726a275130261281.jpg
缘缘花艺（石花坊鲜花联盟）,福田区梅亭路下梅林文体公园综合楼2栋3A11室,400-690-7520,https://p1.meituan.net/440.0/deal/5fcecec8b0f36a66c3b35e4b2b597300324093.jpg
东方陶瓷大厦,福田区梅华路123号,400-690-7520,https://p0.meituan.net/440.0/dpdeal/30f18b14c180f5c45e1496179870a4b283725.jpg
兰博旺花艺（梅林一村店）,福田区梅林一村5区商业城25号,13316976073,https://p0.meituan.net/440.0/deal/adbb4e4e738d492e4677294e57a86937140899.jpg
兰景丽园鲜花（梅林店）,福田区下梅林梅林一村,400-043-0370,https://p1.meituan.net/440.0/poi/dc22c5b17614c389edcda6afb1794fea83968.jpg
思丽卡鲜花（文体公园店）,福田区下梅林文体公园综合楼2栋3A11室,0755-25326149/13632794653,https://p1.meituan.net/440.0/poi/7da4b7093c009afd264510dfa7859005180224.jpg
丽石鲜花（行港通店）,福田区梅山街与梅林路交叉口东北150米,400-690-7520/18676377558,https://p0.meituan.net/440.0/deal/cd4809e8b19794612f2fd1726a275130261281.jpg
鲜花,上沙/下沙,上沙/下沙,
水晶之恋鲜花店（福田店）,福田区福强路5191号龙秋村8巷20号（近上沙地铁站）,18565716960,https://p0.meituan.net/440.0/merchantpic/e56cf3daeb11da7ebf2cf92983b4b40865597.jpg
天上人间花店（车公庙店）,福田区沙头街道下沙大围路下沙二坊15号D铺（上下沙，车公庙，沙嘴沙尾，东海竹子林，新沙新洲）,0755-83402832/13684989801,https://p0.meituan.net/440.0/deal/36ab579af9713267e40e70afa3a5145d538381.jpg
花之都鲜花坊（下沙店）,福田区沙头街道下沙村四坊12号12-1,13510521346,https://p1.meituan.net/440.0/merchantpic/801af29bc505fec541a2aca6617e1ff9450350.jpg
檀薇初品鲜花（滨河店）,福田区上沙农贸市场1楼A33号（地铁7号线上沙A出口600米左右）,18566771060/13686441206,https://p0.meituan.net/440.0/deal/cd2b04f9f7bfa06bae8374c3e4ce9a6e100662.jpg
温馨花艺鲜花店（车公庙店）,福田区下沙二坊69-1号,13530386099,https://p1.meituan.net/440.0/mogu/6ddf21cfcefd2827b86a67a5b13b649764843.jpg
花有缘鲜花（下沙店）,福田区下沙四坊12号102室,18475633365,https://p0.meituan.net/440.0/dpmerchantalbum/f49b20883b7d88b7cb7f858a3569af8a569368.jpg
遇见花店（福田一店）,福田区东涌路13号,13798513847,https://p1.meituan.net/440.0/dpmerchantalbum/39974bac3fb956ef63e1a51256bd15ad131163.jpg
钟爱鲜花（花意缘花店）,福田区沙嘴路上沙东村23巷4号102,15927342127/15827630655,https://p1.meituan.net/440.0/dpdeal/958567100f1a8d67be77140f123410ac426858.jpg
红太阳花店（福田店）,福田区沙嘴路上沙东村23巷4号105,18818699682,https://p0.meituan.net/440.0/dpmerchantalbum/81f0accbdbe0f5b1789eae103cbdeb8a229361.jpg
鲜花高端工作室（福田1店）,福田区下沙京基滨河时代大厦3505室,13620920456,https://p1.meituan.net/440.0/dpmerchantalbum/8f9cc4c78e959a8b82f8c4faf71363a64048947.jpg
遇见花花艺连锁（下沙总店）,福田区下沙大道下沙村三坊冠通驾校隔壁,18566237925/15302688548,https://p1.meituan.net/440.0/shopmainpic/879981766d7dca1c623b885a7c58989b89022.jpg
花悦flower（KKone店）,福田区滨河大道9289号（滨河时代大厦后门旁）,15818669479,https://p0.meituan.net/440.0/merchantpic/7d1340dd0224f28590aadc28376e6bd2340775.jpg
倾心花语（KKone旗舰店）,福田区新村路下沙八坊112号,18565722028,https://p0.meituan.net/440.0/merchantpic/3bf463b8a181bc03721d4583ff395635607404.jpg
指尖花开鲜花连锁（163鲜花店）,福田区上沙综合市场2楼A21--A24铺,13689515221,https://p0.meituan.net/440.0/deal/2c019ec4fb2d708ce17edb809d6739dd98218.jpg
近藤花艺（繁花似锦）,福田区下沙街农批市场综合楼589号,400-857-7720,https://p1.meituan.net/440.0/deal/342a5fa96d48c19769e97db9456892e9157526.jpg
两生花花坊（多瓷花艺店）,福田区下沙街农批市场综合楼589室,400-827-7726,https://p1.meituan.net/440.0/deal/021e395b76c687e6ce084e2381eb35b783584.jpg
花宴·kokia生活美学馆（下沙店）,福田区滨河大道9299号（岁宝百货南侧）,13724298807,https://p1.meituan.net/440.0/dpmerchantalbum/bbb6ca4064e438dc311c6d84c4539c7d246453.jpg
花之韵鲜花坊（163花店）,福田区车公庙天安上沙天桥商城2楼A20-A25店铺,13689515221,https://p0.meituan.net/440.0/deal/833b229402997da9791697df2154b8a6531321.jpg
半夏花开（滨河时代店）,福田区滨河大道9289号京基滨河时代,0755-23894129,https://p1.meituan.net/440.0/dpmerchantalbum/63ce21ba3fe78d6824273d4e0360d0ad10175662.jpg
U Flower 花艺,福田区福田區下沙花好园A2栋17D（下沙 车公庙）,13360519572,https://p1.meituan.net/440.0/dpmerchantalbum/4a93c81b2c0e78081b000af61de1f44455385.jpg
天马座花艺（下沙店）,福田区下沙村八坊11号,400-865-8182,https://p1.meituan.net/440.0/deal/9114c404cece9f705327f58c810a3cf197261.jpg
思丽卡鲜花（6号铺）,福田区上沙村沙尾市场6号铺,0755-25326149/13632794653,https://p0.meituan.net/440.0/poi/39ca5b28b53eb08088bcf025ae6c95fa100352.jpg
香浓花情（繁花似锦）,福田区下沙街农批市场综合楼589号,400-897-8769/18770396256,https://p0.meituan.net/440.0/deal/93a4ee3a770448ccdec5c9ffdf7a406a231332.jpg
丽石鲜花（下沙店）,福田区下沙村三坊67-2号,400-690-7520,https://p0.meituan.net/440.0/deal/cd4809e8b19794612f2fd1726a275130261281.jpg
诚爱,福田区下沙街农批市场综合楼589室,null,https://p1.meituan.net/440.0/deal/ad1ca9229a3476cf3328166a99de248385827.jpg
邂逅花屋（十店）,福田区上沙椰树路农批市场综合楼2楼花店,null,https://p1.meituan.net/440.0/dpdeal/051fbd5988ca5e83805b94b890419e0885390.jpg
鲜花,华强南,华强南,
大自然花店（华强南店）,福田区福虹路华强花园C座一楼（近上海宾馆）,18218540951/13530142287,https://p1.meituan.net/440.0/dpmerchantalbum/5692f8b03c1042bafbc4c572e0150f70538681.jpg
锦尚鲜花（千百度花艺）,福田区福华路60号,13613040283,https://p1.meituan.net/440.0/dpdeal/04a941124fbcf1d55c8703ee39564473117795.jpg
爱之裳鲜花（福田店??）,"福田区福虹路巴黎时尚C座一楼,地铁华强路站",400-969-1299,https://p0.meituan.net/440.0/dpdeal/d8df8dca075b999d71e312ee86e3414b236898.jpg
花点心思花艺（世界贸易店）,福田区福虹路世界贸易广场B座3楼,0755-88605075,https://p0.meituan.net/440.0/dpmerchantalbum/d6fd493d5371008fc3a3aa753e13d92385331.jpg
檀薇初品鲜花（福华店）,福田区福华路148号商铺 距华强路站约558米,36518383/13686441206,https://p0.meituan.net/440.0/deal/da22425be552721536be896ce24b77ec374012.jpg
伊家花店（华强南店）,福田区华强南路2010号（华强南地铁站A出口，中医院对面）,13424199256,https://p1.meituan.net/440.0/dpmerchantalbum/f4121268b7e4416578134aafcad2f869363470.jpg
大自然花店（坂田店）,福田区坂田街道坂田社区黄金山六巷14号106,18995959872,https://p0.meituan.net/440.0/dpmerchantalbum/644d3999c4332c1dc8ba6bc4dbb0a4f9761101.jpg
澜馨花语（国科店）,福田区深南中路与福虹路交汇处国际科技大厦首层2商铺,0755-22900713,https://p0.meituan.net/440.0/deal/09740208788700b796526e4306de7f93478542.jpg
花样年华（青涩花店）,福田区福星路206号,400-897-8769,https://p1.meituan.net/440.0/deal/d0ed80af61ed2eaca51202d49fa58efb45373.jpg
丽石鲜花（牛巷坊店）,福田区福田村牛巷坊56之1-2,400-690-7520,https://p0.meituan.net/440.0/deal/cd4809e8b19794612f2fd1726a275130261281.jpg
兰景丽园鲜花（玉田店）,福田区东园路196号玉田大厦,400-043-0370,https://p1.meituan.net/440.0/poi/dc22c5b17614c389edcda6afb1794fea83968.jpg
花之爱鲜花,福田区福星路114号,null,https://p0.meituan.net/440.0/dpdeal/8717b5c1e2716e3a69e3c376d96c8e9944710.jpg
聚福花卉（福华路配送点）,福田区福华路156号,13534289608,https://p1.meituan.net/440.0/deal/ed080551302369c8c42b82cebb7053bd112332.jpg
Flower Forever菲洛拉花店（福田店）,福田区福华路1003号（岗厦）,null,https://p1.meituan.net/440.0/deal/__49532727__7697721.jpg
桃夭花艺（华强店）,福田区福虹路45号华强花园,400-056-5113/13560762178,https://p0.meituan.net/440.0/shopmainpic/6ffe949b6f82f996cb79004e3ea1cbda260362.jpg
Huahua100鲜花店（华强南店）,福田区华发南路33号,4007285952,https://p0.meituan.net/440.0/poi/dc822df31481859cb6aecd36637dcf5f113270.jpg
牡丹鲜花旗舰店（牡丹鲜花136店）,福田区南园路89号,400-033-9596,https://p1.meituan.net/440.0/deal/050477faebb785b4a8e3124f314e6611465369.jpg
Rose花语鲜花（华强南店）,福田区福华路80号,13527756554,https://p0.meituan.net/440.0/dpmerchantalbum/82942fedd354bded19179b8f457cbe67525704.jpg
澜馨花语（南华店）,福田区华强南路下步庙北区25栋2号商铺(南华花园旁),0755-22900683,https://p0.meituan.net/440.0/deal/07b8d783bf25546423c51ca337e3247442105.jpg
丽石鲜花（福星路店）,福田区福星路17号,400-690-7520,https://p0.meituan.net/440.0/deal/cd4809e8b19794612f2fd1726a275130261281.jpg
澜馨花语（东兴店）,福田区民治东头老村19A栋101号,0755-22900692,https://p1.meituan.net/440.0/deal/7df85bf1fd5da717a71b1581647c1594280474.jpg
丽石鲜花（统建店）,福田区深南中路统建办公楼2栋1层,400-690-7520,https://p0.meituan.net/440.0/deal/cd4809e8b19794612f2fd1726a275130261281.jpg
澜馨花语（福华店）,福田区福华路148号商铺,0755-22900686,https://p1.meituan.net/440.0/deal/32b64f47c0f5d2bc7c6e0fab3f18d6b8318996.jpg
吾爱鲜花（相对语店）,福田区福星路206号,400-857-7720,https://p0.meituan.net/440.0/deal/39bfd5a407ab6565b65911f2a47e7a4227613.jpg
丽石鲜花（丽石鲜花中心店）,福田区中心八路与福华五路交叉口北100米,400-690-7520,https://p0.meituan.net/440.0/deal/cd4809e8b19794612f2fd1726a275130261281.jpg
花样年华（盛开店）,福田区深南中路89号,400-897-8769,https://p1.meituan.net/440.0/deal/d0ed80af61ed2eaca51202d49fa58efb45373.jpg
香浓花情（阳光花坊店）,福田区福星路206号,400-897-8769/18770396256,https://p0.meituan.net/440.0/deal/4059ef93dcd4aa44b686f2e140e61372287910.jpg
丽石鲜花（华肯店）,福田区深南中路2073号华垦大厦1层,400-690-7520,https://p0.meituan.net/440.0/deal/cd4809e8b19794612f2fd1726a275130261281.jpg
花之爱鲜花,福田区华发南路15号,null,https://p0.meituan.net/440.0/dpdeal/8717b5c1e2716e3a69e3c376d96c8e9944710.jpg
丽石鲜花（福虹路店）,福田区福虹路14华强花园103-03号,400-690-7520,https://p0.meituan.net/440.0/deal/cd4809e8b19794612f2fd1726a275130261281.jpg
兰景丽园鲜花（世贸店）,福田区福虹路世贸广场,400-043-0370,https://p1.meituan.net/440.0/poi/dc22c5b17614c389edcda6afb1794fea83968.jpg
鲜花,八卦岭/园岭,八卦岭/园岭,
花有缘鲜花（园岭店）,福田区园岭四街万佳广场1322铺,13430548966,https://p1.meituan.net/440.0/dpmerchantalbum/1c5b82c911956aeae48e3797098afa9b480744.jpg
贵族鲜花（洋洋鲜花）,福田区园岭新村74号楼101-2（近园岭中路）,15989526582,https://p1.meituan.net/440.0/deal/90f520f1bec57c122b27e78e7ddbb81d88703.jpg
谜谷鲜花（福田店）,福田区园岭4万佳广场1323铺（美奇鲜花）,400-018-5123,https://p1.meituan.net/440.0/dpmerchantalbum/f9e600173613bf868e81a2fbd3d9920f429726.jpg
临菊花艺鲜花店（福田店）,福田区八卦一路鹏益花园5栋裙楼103商铺（平安大厦对面）,18928441505,https://p0.meituan.net/440.0/mogu/12a85293196a4c8acc0bca9b392411c3188003.jpg
心雨鲜花（八卦岭店）,福田区八卦三路26号红岭北地铁站旁（近友谊医院）,18476907159,https://p1.meituan.net/440.0/merchantpic/96d18e47faf170f5d6040d30cfc996cd456342.jpg
春暖花开鲜花店（园岭店）,福田区园岭中路万佳广场1326号商铺,13922899547,https://p0.meituan.net/440.0/dpmerchantalbum/e77941dcf31f5ffa4240cee0e6933343117754.jpg
花之语鲜花（福田店）,福田区园岭中路万佳广场1326号商铺,18927434412,https://p0.meituan.net/440.0/dpmerchantalbum/85e2c9f0b7dc9cf06c56cf561d3ea610392689.jpg
花倾城鲜花（红岭站店）,福田区红岭中路与红荔路交叉口西行60米路北（近青年旅社）,17755026641,https://p1.meituan.net/440.0/dpdeal/20a7a47e8311fbe3ac81822b8206af63124644.jpg
丽石鲜花（荔湖店）,福田区红荔路1070-1附近,400-690-7520/18676377558,https://p0.meituan.net/440.0/deal/cd4809e8b19794612f2fd1726a275130261281.jpg
First Flower第一花店鲜花高端定制,福田区八卦岭花卉中心522栋D12（邮政书刊市场旁）,18902855582/18676380668,https://p0.meituan.net/440.0/merchantpic/e508b826ac8214c9f420aa20a083e7f4927132.jpg
七彩鲜花店（园岭店）,福田区园岭八街园东花园3栋102,13662645626,https://p0.meituan.net/440.0/merchantpic/b7f8ce31af7c908f9c6399f1902430ed69127.jpg
文心花艺馆,福田区八卦岭521栋1028号,13670193891,https://p1.meituan.net/440.0/dpmerchantalbum/2ecf997c82dc6b7d84e71923095ca066247742.jpg
澜馨花语（上林苑店）,福田区八卦二路上林苑酒店1楼,18218177251,https://p1.meituan.net/440.0/deal/32b64f47c0f5d2bc7c6e0fab3f18d6b8318996.jpg
兰景丽园鲜花,福田区八卦一路鹏益花园,400-043-0370,https://p0.meituan.net/440.0/dpdeal/fc784d8cb7e848cbf4b788813609b59d206142.jpg
知音花艺（知音花艺）,福田区红岭路1008号,0755-22206857/400-069-8586,https://p1.meituan.net/440.0/deal/f06723de82e8faa2f231ec2b7f88ba16105226.jpg
俊妈鲜花坊,福田区红岭中路2041-1号（红岭中路与园岭八路交叉口）,18725747969,https://p1.meituan.net/440.0/dpdeal/8c4c9897fea38aa9423cb1718a088742683229.jpg
贝特猫鲜花店（八卦二路店）,福田区八卦二路86号,400-168-1957,https://p1.meituan.net/440.0/dpmerchantalbum/c229b063b88fcb574bdcfb9fd1fde4c3183948.jpg
邂逅花屋（五店）,福田区红岭中路园岭新村74栋101室,null,https://p1.meituan.net/440.0/dpdeal/7ba2b7033f03d34567baa9d4b464663b305524.png
相恋鲜花（227店）,福田区红荔路1033号,13923765189,https://p0.meituan.net/440.0/deal/c92abac5ac8c19ca20515f8da7ffd379410147.jpg
浪漫契约（深圳绿軒花兿）,福田区梅园路214号,13244894508,https://p1.meituan.net/440.0/dpdeal/d38d0778d9282b2b2c05f8fc983a6d5e155306.jpg
洋洋花坊,福田区八卦岭园岭新村74栋206,15175290695,https://p1.meituan.net/440.0/deal/60d907c0089382ba14f9f2fce1f277a3453634.jpg
花晗flower（体育中心店）,福田区八卦九街北鹏基商场,18823862732,https://p0.meituan.net/440.0/dpmerchantalbum/49a17ad010814497dfbb22a7af1df6a2201881.jpg
亦心花艺（八卦岭店）,福田区八卦二路48栋116号,4009659520,https://p0.meituan.net/440.0/mogu/0b47020bd74865a743fdc08add0432bc84492.jpg
裟娜鲜花（红岭中路店）,福田区笋岗西路与红岭中路交叉口福田园岭新村,null,https://p0.meituan.net/440.0/dpdeal/aa0626e72705dc14053284423fa43ae5270709.jpg
花·澍 Bunches Flowers,福田区福田区八卦岭八卦三路522栋c9c10铺,15813829998,https://p1.meituan.net/440.0/dpmerchantalbum/e872169d57ea5c5a09f6d8be2f67597b4681185.jpg
天马座花艺（八卦岭店）,福田区八卦路23号,4008658182,https://p1.meituan.net/440.0/deal/9114c404cece9f705327f58c810a3cf197261.jpg
聚福花卉（园岭店）,福田区园岭新村新一佳旁,13534289608,https://p1.meituan.net/440.0/deal/a73b4f383cd009888700554661857e91272095.jpg
Flowers匠（福田店）,福田区园岭街道园中花园裙楼万佳广场一层,18688935445,https://p1.meituan.net/440.0/dpmerchantalbum/3fda4a5d0c70395ad40c384254c718ac161524.jpg
檀薇初品鲜花（八卦岭店）,福田区八卦三路光纤小区2栋1楼（友谊医院斜对面）,13686441206/18566771060,https://p0.meituan.net/440.0/deal/3919de7a38137822402f5f2ddfa8fbf3337661.jpg
花里flora,福田区八卦三路521栋首层1023,15118084887,https://p0.meituan.net/440.0/merchantpic/bc3d1e06134e9cc6d93c8fef98765432602616.jpg
绿韵花艺鲜花店（八卦路店）,福田区八卦路33号,400-870-0900,https://p0.meituan.net/440.0/dpmerchantalbum/96837a09739082b9ba47a08d1432b4f7305016.jpg
丽石鲜花（园岭店）,福田区园岭六街30号,400-690-7520,https://p0.meituan.net/440.0/deal/cd4809e8b19794612f2fd1726a275130261281.jpg
丽石鲜花（中昊店）,福田区八卦四路10号附近,400-690-7520,https://p0.meituan.net/440.0/deal/cd4809e8b19794612f2fd1726a275130261281.jpg
石花坊（八卦店）,福田区八卦二路南城市主场公寓楼3楼55号商铺,400-690-7520,https://p1.meituan.net/440.0/deal/c067b45e424c06727dd185620f9fe96a321444.jpg
澜馨花语（平安店）,福田区八卦五街鹏基商务时空大厦首层126号(平安大厦旁),0755-22900705,https://p1.meituan.net/440.0/deal/32b64f47c0f5d2bc7c6e0fab3f18d6b8318996.jpg
澜馨花语（笋岗店）,福田区笋岗西路南国大厦2栋1楼,0755-22900708,https://p0.meituan.net/440.0/deal/09740208788700b796526e4306de7f93478542.jpg
丽石鲜花（九街店）,福田区园岭九街与红岭中路路口,400-690-7520,https://p0.meituan.net/440.0/deal/cd4809e8b19794612f2fd1726a275130261281.jpg
丽石鲜花（富德店）,福田区八卦一路99-2,400-690-7520,https://p0.meituan.net/440.0/deal/cd4809e8b19794612f2fd1726a275130261281.jpg
鲜花,华强北,华强北,
百花苑鲜花店（华强北店）,福田区华发北路69号（赛格科技园公寓区底商）,13926509233,https://p0.meituan.net/440.0/mogu/70a86a78a42866bf12cfca3a87fb1c0e301440.jpg
花之恋鲜花（华强北店）,福田区华富路华新村14栋106号,15889391076,https://p0.meituan.net/440.0/merchantpic/a6d4bec8f79638c52b4aa0002c48d2741029359.jpg
锦祺花芬鲜花（华强店）,福田区深南中路宝华大厦b座-2号商铺（近华强站）,18566752163,https://p1.meituan.net/440.0/dpmerchantalbum/5c4b09f1b1426fe0a9449bf1f36f35a984415.jpg
檀薇初品鲜花（华强北店）,福田区振中路北鼎诚大厦群楼89号铺 距华强北站约229米,18566771060/13686441206,https://p0.meituan.net/440.0/deal/3919de7a38137822402f5f2ddfa8fbf3337661.jpg
遇简花房花店（九方购物中心店）,福田区中航路1号九方购物中心B1层189号铺（热风旁）,0755-23947019,https://p0.meituan.net/440.0/dpmerchantalbum/a194e7f3ec9f4e18f40fe621985aa312410590.jpg
逸琪鲜花,福田区红荔路3008号华新小区22栋102A（近华新站D出口）,0755-82735094/17722844466,https://p1.meituan.net/440.0/dpmerchantalbum/78789d13a8edb32bac67c6756658fdc1558251.jpg
花点时间花艺（华强北九方第八分店）,福田区华强北九方购物中心521,0755-83210365,https://p0.meituan.net/440.0/dpmerchantalbum/b5e36ac575e0507f66385e04c2e9f2b31936720.jpg
草木时空鲜花（深圳店）,福田区华富街道红荔路与皇岗路十字路口花卉世界花卉五路88号,13081935744,https://p0.meituan.net/440.0/dpmerchantalbum/1bff8f2ca0142ffc35f9c915302b13ca556492.jpg
遇见花店（华富路店）,福田区振中路与华富路交汇处13号,13798513847,https://p0.meituan.net/440.0/dpmerchantalbum/bfbd4a1a58127d3e4f539f38ca492cd7116586.jpg
临菊花艺鲜花店（华强北店）,福田区工发路19号,18928441505,https://p1.meituan.net/440.0/mogu/71a0cb05878730338c768a22c4cfe172181163.jpg
